id;Abréviation;Définition;empty
14722.0;IGGMH;"InGénieur de Gestion de Moyens Hors classe._x000D_
Grade de qualification H, de la filière Transport-Traction, spécialité Gestion des moyens. Niveau 2.";
6553.0;CNOV;Centre national des opérations voyageurs;
1606.0;ILC;ILLIERS COMBRAY (GARE);
13776.0;COPROD;COordinateur de PRODuction;
1610.0;IN;IRUN (GARE);
4613.0;COREP;Correspondant régional prévention;
7265.0;INFD;"Infirmier(ère) de direction (RH 0263)._x000D_
Grade de qualification H, de la filière Personnel Paramédical. Niveau 1.";
6578.0;CP;Capacité programmé;
13524.0;IO;Incident / origine;
4631.0;CPC-SC;"Commission Professionnelle Centrale - Services Communs._x000D_
Cette commission a changé de dénomination et s'appelle maintenant CPC Transverses.";
5147.0;IOTA;Installation ouvrage travaux et activité ayant une incidence sur l'eau;
923.0;CQM;Cinq Mars (Gare);
14659.0;I&P DPF DPJ;Ingénierie & Projets - Direction des Projets Franciliens - Département des Projets;
14963.0;CRA;Compte Rendu d'Atelier;
14367.0;I&P PM SP;Ingénierie & Projets - Pôle animation sécurité des projets;
9613.0;CRCI;Chambre régionale de commerce et d'industrie;
14351.0;I&P S;Ingénierie & Projets Pôle Sécurité I&P;
935.0;CRO;"Crocodile. Situé au pied des signaux, il transmet une information en cabine de conduite lorsque la signalisation présente un état fermé (circulation en amont, carré fermé...)._x000D_
_x000D_
Ce dispositif, placé au milieu de la voie, est appelé "" crocodile "" à  cause de sa forme.";
14662.0;I&P SR;Ingénierie & Projets - Direction Opérationnelle des Suites Rapides;
944.0;CRZ;Cransac (Gare);
5159.0;ISO/DIS;Projet de norme iso;
6622.0;CS;Commande sémaphore;
5160.0;ISO/FDIS;Projet final de norme iso;
6623.0;CS;Contre sens;
7293.0;ISS;Isolateur de section;
947.0;CSC;Chateauneuf Sur Charente (Gare);
1674.0;KER;KOENIGSMACKER (GARE);
14762.0;CSEM;"Chef de SEcteur de Messageries (RH 0263)._x000D_
Grade de qualification E, de la filière SERNAM. Niveau 1.";
7339.0;KIS;Kiosque interne sncf;
13905.0;CSF;Consigne de Sécurité Ferroviaire;
1684.0;KKO;KOBLENTZ-LUETZEL (GARE);
4680.0;CTIF;Comité technique international du feu;
13143.0;KOCS;Contrôle d'Ouverture du Carré de Sortie;
6669.0;CTMA;"Chef technicien médical (RH 0263)._x000D_
Grade de qualification F, de la filière Personnel Paramédical. Niveau 1.";
1726.0;LAW;LAPEYROUSE MORNAY (lgv (GARE));
4682.0;CTP;Cheminement technique protégé;
1778.0;LDI;LANDIVISIAU (GARE);
993.0;CUO;Cuneo (Gare);
1824.0;LGH;LINGOLSHEIM (GARE);
4701.0;DAS;Direction des audits de sécurité;
1825.0;LGJ;LIGUGE (GARE);
4714.0;DCI;Demande de concertation immédiate. dès qu'une organisation syndicale - ou la direction - voit apparaître un sujet qui pourrait déboucher sur un conflit social, elle doit expliquer par écrit le problème et ses causes, en déposant une demande de concertation immédiate.;
1830.0;LGO;LA GOUESNIERE-CANCALE-ST M. (GARE);
14526.0;DCLIC;Logiciel est en cours de réalisation au sein du bureau d'étude de tracé de voie ferrée à  l'Ingenierie de Sud Paris (Paris Rive Gauche). Ce logiciel sera un Calculateur de la DéCLIvité des appareils de voie d'oà¹ le nom proposé DCLIC.;
1831.0;LGP;LONGPRE LES CORPS SAINTS (GARE);
4716.0;DCM;Dispositif de commande manuel;
1886.0;LLU;LA CLUSE VILLE (GARE);
14469.0;DCS;Demande de Certificat de Sécurité;
1897.0;LMJ;LIMOGES MONTJOVIS (GARE);
1067.0;DDP;DIJON PORTE D'OUCHE PERRIGNY (GARE);
1905.0;LND;LANDAU (GARE);
4734.0;DDRA;Direction déléguée risques et assurances de la direction juridique;
1922.0;LOG;LONGROY GAMACHES (GARE);
14013.0;DEAF;Demande d'Evolution d'Action de Formation;
1923.0;LOH;LAMOTHE LANDERRON (GARE);
1071.0;DEE;DETTWILLER (GARE);
13585.0;LORRIC;Lorry Rail Route d'Intervention Caténaire. Fabriqué par l'entreprise française Socofer.;
4746.0;DES;Directives pour les etudes de signalisation;
1939.0;LPE;LE PERRAY (GARE);
6756.0;DÉSACCOUPLEMENT;Action de scinder une UM (Unité Multiple) avec du matériel équipé d'attelage automatique;
3962.0;LRS;Long rail soudé;
6762.0;DEST;Destinataire;
1977.0;LSA;LILLE ST SAUVEUR (GARE);
1095.0;DKQ;DUNKERQUE (GARE);
13977.0;LVE (ou e-LV);"Lettre de Voiture : _x000D_
Document de transport ferroviaire établi par l'expéditeur et la compagnie de chemin de fer.";
1104.0;DMO;DOMONT (GARE);
2038.0;LVG;LAVARDAC (GARE);
4802.0;DOCP;Dossier d'objectifs et de caractéristiques principales;
2079.0;LZO;LIZY SUR OURCQ (GARE);
1127.0;DPN;DIJON PORTE NEUVE (GARE);
5210.0;MADPI;Module de gestion de l'Affichage et des Dialogues et de Programmation Informatique placé au pcd du pipc (ihm du pipc composée d'une uc - pc industriel - d'écrans de visualisation et d'un clavier de dialogues);
12149.0;DRAG;Droit de réservation des arrêts en gare;
3967.0;MAV;Marche à  vue;
9625.0;DRE;Direction régionale de l'équipement;
5222.0;MCCL;Module de commande et de contrôle local (symel - infrastructure);
1134.0;DRS;DRUSENHEIM (GARE);
2128.0;MCE;MONTAIGNAC ST HIPPOLYTE (GARE);
15018.0;DSEC;Demande de SECours;
7452.0;MEL;Machine d'essai en ligne;
4846.0;DSI;Détecteur sismique : capteurs sur le terrain pour les aléas sismiques, infos transmises au commissariat à  l'energie atomique (brétigny) qui confirme ou infirme l'alarme;
12178.0;MESC;Mise en service commerciale;
14322.0;DSN;DECLARATION SOCIALE NOMINATIVE (GARE);
14306.0;MESD;Module d'Entrées/Sorties Déporté (terme équivalent à  RIOM);
6843.0;DT;Disposition technique;
2170.0;MEU;MAISON DIEU (GARE);
1149.0;DUR;DURTOL NOHANENT (GARE);
2183.0;MGE;MAUBOURGUET (GARE);
6858.0;DV;Double voie - chaque voie étant affectée à  un sens de circulation - voir aussi VU (Voie Unique) et VB (Voie Banalisée);
2193.0;MGV;MEUSE TGV (GARE);
1154.0;DX;DREUX (GARE);
7467.0;MINTEXPC;Module d'interface exploitant pour poste central;
6885.0;ECP;Extented capabilities port ( améliore la vitesse et la souplesse du port parallèle standart );
2269.0;MNT;MENAUCOURT (GARE);
6888.0;ED;Étude et développement;
5259.0;MONTREAL;Montage realiste : permettre l'amélioration de la qualité de la gestion prévisionnelle des infrastructures ferroviaires en s'appuyant sur le système de détection des conflits de chao pour calculer le taux de saturation d'une ligne;
6919.0;EG;Emmagasinement;
3977.0;MRN;Matériel roulant nouveau;
1189.0;EGL;EGLETONS (GARE);
2344.0;MSW;MONTSURS (GARE);
1191.0;EHR;EHRANG (GARE);
2348.0;MTB;MONTRABE (GARE);
6926.0;EIM;Espace Initiaves Mobilité;
7512.0;MTBPM;Mean time between preventive maintenance;
14051.0;EPIT;Entité Programmation Infra-Traction;
2384.0;MVJ;MARVEJOLS (GARE);
9518.0;EPPI;Espace parcours professionnel individualisé;
13052.0;N3;Maintenance de Niveau 3;
1224.0;EPR;EPERNAY (GARE);
2455.0;NEN;NOVEANT (GARE);
6971.0;EPSF;"Établissement Public de Sécurité Ferroviaire._x000D_
Autorité nationale de sécurité placée sous la tutelle du ministère chargé des transports, l'EPSF veille à  la cohérence et à  la sécurité du système ferroviaire français, contribue à  l'interopérabilité des réseaux européens et s'assure de l'équité de traitement des opérateurs ferroviaires. Acteur important de l'ouverture des réseaux ferroviaires, il est chargé de délivrer des autorisations, d'effectuer des audits et des inspections, de participer à  l'élaboration des règles de sécurité et de contribuer à  l'harmonisation des règles européennes.";
9783.0;NES;Note d'étude de sécurité;
1226.0;EPT;EMPALOT (GARE);
2463.0;NGR;NOGENT LE ROTROU (GARE);
6981.0;ES;Examen de service;
2472.0;NIR;NICE RIQUIER (GARE);
1246.0;ESP;emergency stop plunger;
2478.0;NN;NEXON;
1250.0;ESTER;Entretien des wagons Suivant le Travail Effectué Réellement;
2479.0;NNA;NANTIAT;
1281.0;EYG;EYGURANDE MERLINES (GARE);
2486.0;NOI;NOIRETABLE (GARE);
1289.0;FA;FACTURE (GARE);
2490.0;NOU;NOUZONVILLE (GARE);
14396.0;FAC;Fiche Action Corrective;
2507.0;NSR;NICE ST ROCH (GARE);
1293.0;FAM;Frein A Main. Présent dans chaque cabine de conduite, le frein à  main est mis en place par le conducteur lors des stationnements dans les faisceaux, pour éviter toute dérive de la rame (épuisement en air des distributeurs). Il équipe toutes les Z5300.;
2525.0;OB;OBJAT (GARE);
1296.0;FAR;FARGNIERS (GARE);
7625.0;OSCAR;Outil de suivi de la circulation et d'aide à  la régulation;
14393.0;FCF;Freins à  Courant de Foucault;
13303.0;OSE;Outil de Supervision de l'Escale;
9749.0;FDMS;Fiabilité disponibilité maintenabilité et sécurité;
2571.0;OSMES;optical speed and position measurement system;
1308.0;FEB;FRONCLES BUXIERES (GARE);
7629.0;OT;Ordre de travaux;
1325.0;FHS;CALAIS-FRETHUN (GARE);
2578.0;OY;ORLY VILLE (GARE);
14645.0;FT;Fonctions Transverses;
2587.0;PAC;PAUILLAC (GARE);
1390.0;FVS;LA FERTE CHEVRESIS (GARE);
7647.0;PAMIR;Projet d'amélioration des moyens informatique régionaux;
7081.0;FZC;Fin de zone construction;
7651.0;PARME;Paris résidences meublés;
1399.0;GAA;GAILLON AUBEVOYE (GARE);
7653.0;PAT;Programme (ou plan) annuel de travail;
1401.0;GAG;GRAGNAGUE (GARE);
14979.0;PCF;Programme Courant Flotte;
5000.0;GAS III;Voir galite;
2636.0;PDE;PONT D'HERY (GARE);
5006.0;GCOF;Gare chargée des opérations en frontière (fret);
7687.0;PE;Protection equipotentielle;
1432.0;GE;GRENOBLE (GARE);
2647.0;PEC;Passage élargi contrôlé;
5017.0;GEDI;Gestion des incidents du matériel fret (matériel);
2656.0;PES;POLIENAS (GARE);
7127.0;GIT;Groupement interprofessionnel des transports;
5384.0;PF;Présence fret : effectue le suivi des transports par wagons isolés et par trains entiers (fret);
5056.0;GMS;Gestion maintenance de site;
9541.0;PFE;Plan de formation de l'entreprise;
3934.0;GP;Gestionnaire de programme;
4001.0;PG;Permanence générale;
1480.0;GPL;LA PLAINE (GARE);
5397.0;PIVOS;Poste d'aiguillage informatique de voies de service. la partie informatique du poste comprend un motivs constitué d'un micro ordinateur qui assure les fonctions de commande du poste et un mevs constitué de un ou plusieurs automates programmables qui assurent des fonctions d'enclenchements. pour commander les installations, l'aiguilleur dispose d'une tablette de commande (représentation schématique du plan de voie + touches de commande + crayon électrique), d'un clavier de secours (en cas de panne de la tablette pour composer les dialogues de commande), un écran de visualisation d'image (image de gestion composée de 5 zones : enregistrements, rappels, infos dialogues, infos protections et alarmes), un ou deux écrans de visualisation d'image (image circulation qui comporte les contrôles : signaux, aiguilles, zones, formation et établissement des itinéraires et des autorisations, commande fc, protections, commandes sld, tip, din...) un tableau des organes de commandes annexes et des alarmes informatiques (tai).;
1500.0;GSL;GILLY SUR LOIRE (GARE);
2702.0;PLL;LE PALLET (GARE);
5075.0;GSM;Global system for mobil communications. c'est le radiotéléphone cellulaire européen numérique de la bande des 900 mhz. gsm a été conçu comme un système pouvant offrir une grande gamme de services de transmission de la voix et des données inspirée du rnis.;
12186.0;PPHPD;Passager par heure par direction;
7170.0;GTE;Gestion train entier;
7763.0;PPI;Programme pluriannuel d'investissement;
3937.0;GTR;"Garantie de temps de rétablissement  (gtr)_x000D_
la garantie de temps de rétablissement (gtr) est le délai contractuel dans lequel un service accidentellement interrompu doit être rétabli.";
7788.0;PRMD;"Pièce Réparable du Matériel à  Dotation._x000D_
Concerne la CDU d'un article. Plus d'info MA01071";
14651.0;GU;Gestionnaire de l'Utilisation de l'application IDAP (IDAP GU);
2799.0;PTV;PONT VERT (GARE);
12160.0;GUI;Guichet unique infrastructure;
7817.0;PU;Pulsateur;
1556.0;HF;haute fréquence;
2839.0;QY;QUEVY (GARE);
1557.0;HFE;HONFLEUR (GARE);
13234.0;RAF;"Reste à  Faire ( se dit pour une étude, le ""Reste A Faire"" est le ""reste à  étudier"" à  une certaine date)";
5088.0;HIPPS;Hermes internationales produktions planungs steuerungssystem (atheo international - voir gpao - fret - uic);
2851.0;RAV;RIBEAUVILLE (GARE);
1567.0;HMG;HEMING (GARE);
5476.0;RCI;"Relevé de Constatations Immédiates :_x000D_
le RCI permet l'enregistrement des éléments factuels recueillis par le SGTC en collaboration avec les exploitants ferroviaires.";
7199.0;I;Interrupteur;
7875.0;REAL;Rail europe americana latina;
7207.0;ICCR;Inter capital et régional rail limited;
13833.0;RéFerE;Réseaux Ferré Européen;
7216.0;IDE;Integrated drive electronics ( interface de connexion classique du disque dur ou du cd-rom );
5508.0;RLE;Radio locale d'entreprise. le référentiel ef01010 traite du sujet. voir syspre.;
5110.0;IDT;Injonction de descendre d'un train;
5509.0;RLSI;Responsable local de la sécurité incendie;
5127.0;IG;Indice de gravité;
2914.0;RN;ROUEN rive droite;
7234.0;IGEMH;"Ingénieur d'etudes matériel hors classe._x000D_
Grade de qualification H, de la filière Matériel, spécialité Etudes. Niveau 2.";
2928.0;ROL;ROLLEVILLE (GARE);
14801.0;IMC;"Indemnité de Modification de Commande : _x000D_
_x000D_
Prime attribuée lors de la modification de la journée de service d'un ADC";
423.0;BG;Bully Grenay (GARE);
7261.0;INF;Infirmière;
461.0;BIH;Breuillet Bruyeres Le Chatel (GARE);
7271.0;INTRADI;Informatisation du travail de la division recettes internationales;
480.0;BKPV;boitier de contrôle de porte verrouillée;
7272.0;INUIT;Informatisation unifié des immobilisations et terrains;
494.0;BLS;Brignoles (GARE);
5146.0;INVENT;Inventaire des matériaux de voie (infrastructure);
501.0;BM;Boulevard Massena  (GARE);
13376.0;IP;Insuffisance de Perception;
507.0;BMD;Bourg Madame (GARE);
14432.0;I&P Agence MiPy;Ingénierie & Projets - Agence Projets Midi-Pyrénées;
6293.0;BOT;Bureau d'Organisation du Travail_x000D_;
14359.0;I&P GP SEA;Ingénierie & Projets Direction de Projet SEA (Sud-Europe-Atlantique);
14496.0;BP;Bouton Poussoir;
14374.0;I&P PM IED;Ingénierie & Projets - Projet Développement du recours aux ingénieries externes;
556.0;BRA;Bebra (GARE);
14399.0;I&P RS;Ingénierie & Projets - Pôle relations sociales;
560.0;BRE;Breil Sur Roya (GARE);
7288.0;IS;Intervalle de sécurité;
6303.0;BRR;Bureau Régional des Roulements_x000D_;
14931.0;ISS;"Installations de Sécurité Simples : les installations de sécurité simples sont celles que les opérateurs ferroviaires_x000D_
peuvent manoeuvrer. Elles doivent être décrites, ainsi que les modalités de leur utilisation, dans la CLO (Consigne locale opérationnelle) conformément à  la CLE (Consigne locale_x000D_
d'exploitation).";
575.0;BRW;Breuillet Village (GARE);
7297.0;ITCS;Installation temporaire de contre sens - permet sur une ligne en dv de faire circuler les trains dans les deux sens de circulation sous certaine conditions;
4416.0;BT;Basse Tension (voir HT);
5168.0;JC;Journée chômée (collective et imposée);
14881.0;BTD;Bloc de Traitement Double;
1670.0;KDO;DORMAGEN (GARE);
611.0;BTN;Betton (GARE);
5182.0;KVB SN;Contrôle de vitesse par balise sol numérique : depuis 1996 équipement au sol utilisant les techniques numériques en lieu et place des techniques analogiques utilisées précédemment (infrastructure);
647.0;BVR;Beuvry Pas De Calais (GARE);
1727.0;LAX;LABARTHE INARD (GARE);
662.0;BYB;Byans (GARE);
1735.0;LBF;LA BARQUE FUVEAU (GARE);
4421.0;CA;Chef d'antenne de la surveillance générale;
1751.0;LCA;LE CATEAU (GARE);
699.0;CAO;Coulanges Sur Yonne (GARE);
1775.0;LDD;LANDAS (GARE);
700.0;CAP;Chemilly Appoigny (GARE);
1783.0;LDU;LA DEFENSE (GARE);
703.0;CAQ;Carquefou (GARE);
1797.0;LEQ;LESQUIN (GARE);
13654.0;Cba;Autorisation de franchissement d'un signal carré, carré volet ou guidon d'arrêt en Block Automatique;
1837.0;LGY;LAGNY THORIGNY (GARE);
717.0;CBO;Chamborigaud (GARE);
1863.0;LIR;LIART (GARE);
6373.0;CBORMP;"Chef de BORd Moniteur Principal_x000D_
Grade de qualification D, de la filière ""Commercial"". Niveau 2.";
1880.0;LLO;LE LOCLE (GARE);
13491.0;CCAF;Commission Communale d'Aménagement Foncier;
1917.0;LNY;LUNERY (GARE);
6383.0;CCFE;Communauté des Chemins de Fer Européens_x000D_;
1918.0;LNZ;LANNEMEZAN (GARE);
12143.0;CCV;Centre de coordination voyageurs;
1919.0;LO;LOCHES (GARE);
742.0;CCVM;commande centralisée des ventilateurs du métro;
1927.0;LOO;LOISON (GARE);
6411.0;CDPA;Conducteur de protection aérien;
1942.0;LPL;LEPIN LE LAC LA BAUCHE (GARE);
6426.0;CDTE;Conducteur de terre enterré;
1960.0;LR;LA ROCHELLE VILLE (GARE);
4483.0;CEF;Centre d'essai ferroviaire;
1980.0;LSD;LE STADE (GARE);
6435.0;CEL;Conduite et entretien des locotracteurs;
1983.0;LSG;LAIGNE ST GERVAIS (GARE);
6444.0;CEMU1;Commutateur electronique manuel unifié type 1;
5202.0;LTF;Lyon-turin ferroviaire;
14846.0;CET;chargé de la Coordination Études et Travaux;
2018.0;LUH;LUCHE (GARE);
9718.0;CGSSI;Contrôle générale de sécurité et de sécurité incendie;
2035.0;LVC;LA VARENNE CHENNEVIERES (GARE);
821.0;CHU;La Chapelle St Luc (Gare);
5206.0;LVI;Lettre de voiture internationale (fret);
6491.0;CHUT;Coussin hémostatique d'urgence thuasne;
2086.0;MAC;MACON-VILLE (GARE);
837.0;CIX;Croix-L'Allumette (Gare);
3560.0;VAD;VARENNES LE GRAND (GARE);
845.0;CKR;Creysse Mouleydier (Gare);
5869.0;VCM;Poste à  verrous commutateurs à  manettes. installations très simples (pas de communication entre vp ni entrée en pointe);
848.0;CLA;Clamecy (Gare);
9552.0;VE;Validation de l'expérience;
6527.0;CM;Conseiller mobilité;
14836.0;VECA;VErification CAténaire : ordre donné à  un agent (ADC, ASCT, autre) de vérifier la caténaire sur une portion de voie indiquée et de rendre compte de l'état des installations (fil porteur, fil de contact, poteau, feeder, etc.);
873.0;CMR;Colmar (Gare);
14522.0;VEV;Représente l'ensemble des Agents de la Voie (code ressource);
13245.0;CMR;Centre de Maintenance Régional;
8353.0;VFL;Voie ferrée des landes;
13192.0;CO;Cadre d'Organisation;
3642.0;VIV;VIVONNE (GARE);
6559.0;COBP;Commutateur de commande du by-pass;
8367.0;VK;Voyageur kilomètre;
4592.0;CODAX;Coordinateur d'axes (lgv);
3649.0;VLC;VIC LE COMTE (GARE);
6565.0;COEP;Commutateur de commande de l'electro pompe;
8371.0;VMT;Visite médicale du travail;
